No.	prop	genetree
25	0.0566667	((galGal:0.188077,(halLeu:0.0937858,nipNip:0.0918166):0.0235289):0.0227304,(anoDid:0.118074,(((casCas:0.0568947,(aptHaa:0.0356962,droNov:0.0446193):0.0144625):0.00280077,((aptOwe:0.00793307,aptRow:0.00735337):0.0433918,(rheAme:0.0165408,rhePen:0.0171807):0.0608239):0.00188146):0.00350463,(strCam:0.0571123,((cryCin:0.0811438,tinGut:0.0729068):0.0455978,(eudEle:0.120545,notPer:0.128103):0.0153925):0.047726):0.00196164):0.023881):0.0131984);
25	0.042	((galGal:0.178797,(halLeu:0.0765009,nipNip:0.0745317):0.0315333):0.0320109,((((casCas:0.0568947,(aptHaa:0.0377337,droNov:0.0466568):0.012425):0.00172431,((aptOwe:0.00793307,aptRow:0.00735337):0.0395547,(rheAme:0.0181946,rhePen:0.0188345):0.0553331):0.00464208):0.00458109,((cryCin:0.105969,tinGut:0.0977325):0.0210892,(eudEle:0.100853,notPer:0.10841):0.035402):0.0493705):0.0210283,(anoDid:0.107066,strCam:0.0719472):0.00815501):0.0160511);
25	0.0346667	((galGal:0.17059,(halLeu:0.0668679,nipNip:0.0648987):0.0329589):0.0402182,(((casCas:0.0601249,(aptHaa:0.0349207,droNov:0.0438439):0.0184682):0.0149303,((aptOwe:0.00973941,aptRow:0.00915971):0.0450032,(rheAme:0.0225819,rhePen:0.0232217):0.0582007):0.0138235):0.00555937,(anoDid:0.104014,(strCam:0.051652,((cryCin:0.0676876,tinGut:0.0594506):0.0662565,(eudEle:0.106934,notPer:0.114492):0.0362062):0.0350632):0.0172434):0.007593):0.0196649);
25	0.0333333	((galGal:0.195544,(halLeu:0.0910133,nipNip:0.0890442):0.0337684):0.0152633,((casCas:0.0601249,(aptHaa:0.0422519,droNov:0.051175):0.0111371):0.026433,(strCam:0.0628006,(((aptOwe:0.00973941,aptRow:0.00915971):0.0419264,((cryCin:0.0676876,tinGut:0.0594506):0.0870082,(eudEle:0.0912811,notPer:0.0988389):0.0726105):0.0166883):0.00263871,(anoDid:0.0866301,(rheAme:0.021997,rhePen:0.0226369):0.0531913):0.00515615):0.00613309):0.0196312):0.0137215);
25	0.0286667	((galGal:0.186959,(halLeu:0.068787,nipNip:0.0668179):0.0474088):0.0238492,((casCas:0.073413,(aptHaa:0.0396874,droNov:0.0486105):0.0269896):0.0149458,((strCam:0.0523788,((aptOwe:0.00728338,aptRow:0.00670368):0.032263,(rheAme:0.0251368,rhePen:0.0257766):0.0404495):0.0104694):0.000417594,(anoDid:0.0623253,((cryCin:0.121365,tinGut:0.113128):0.0213799,(eudEle:0.074189,notPer:0.0817468):0.0777521):0.00181652):0.0255899):0.0314362):0.0119207);
65	0.042	((galGal:0.192094,(halLeu:0.0786527,nipNip:0.0766836):0.0426781):0.0187142,(strCam:0.0761005,(((anoDid:0.083531,(aptRow:0.0164068,(aptHaa:0.00297115,aptOwe:0.003218):0.0137685):0.0290627):0.00633051,(droNov:0.056074,((cryCin:0.0958938,eudEle:0.10509):0.0401318,(tinGut:0.0601266,notPer:0.0851173):0.067662):0.0310904):0.00498194):0.00790806,(casCas:0.0616846,(rheAme:0.0092381,rhePen:0.00987796):0.0719973):0.00509235):0.0134497):0.0200528);
65	0.0313333	((galGal:0.176349,(halLeu:0.0865514,nipNip:0.0845822):0.0190352):0.0344585,(strCam:0.08034,(((aptRow:0.0362901,(aptHaa:0.00339625,aptOwe:0.0036431):0.0332267):0.0166999,((droNov:0.0515066,anoDid:0.0803121):0.00769806,((cryCin:0.119839,eudEle:0.129035):0.017853,(tinGut:0.0650806,notPer:0.0900713):0.0643747):0.0325544):0.00304133):0.00618982,(casCas:0.0614931,(rheAme:0.00808569,rhePen:0.00872555):0.0729582):0.00475562):0.0182174):0.0158133);
65	0.03	((galGal:0.202589,(halLeu:0.094334,nipNip:0.0923649):0.0374919):0.00821903,(strCam:0.0801007,((casCas:0.0679514,(((aptRow:0.0239753,(aptHaa:0.00319925,aptOwe:0.0034461):0.0211088):0.0211367,(cryCin:0.128647,(eudEle:0.132128,(tinGut:0.0606634,notPer:0.0856541):0.054032):0.0057149):0.0367626):0.00648354,(droNov:0.0578833,anoDid:0.0866888):0.00296809):0.00928707):0.00532865,(rheAme:0.010682,rhePen:0.0113218):0.0821489):0.0109468):0.0160526);
65	0.026	((galGal:0.205002,(halLeu:0.107172,nipNip:0.105203):0.0270668):0.00580575,(strCam:0.0815749,((((aptRow:0.0239753,(aptHaa:0.00297115,aptOwe:0.003218):0.0213369):0.0207124,(cryCin:0.128096,(eudEle:0.124054,(tinGut:0.0586331,notPer:0.0836238):0.047988):0.0132376):0.03689):0.0072216,(droNov:0.0490205,anoDid:0.077826):0.0121448):0.0168277,(casCas:0.0630124,(rheAme:0.00665763,rhePen:0.00729749):0.0759055):0.0127935):0.00989522):0.0145784);
65	0.024	((galGal:0.179078,(halLeu:0.0986099,nipNip:0.0966408):0.00970569):0.0317294,(strCam:0.0800694,(((aptRow:0.0484727,(aptHaa:0.00383983,aptOwe:0.00408668):0.0449657):0.00564502,(droNov:0.060677,(anoDid:0.0789641,((cryCin:0.0925651,eudEle:0.101761):0.0361103,(tinGut:0.0702499,notPer:0.0952406):0.0501885):0.0325252):0.0105184):0.00269673):0.00543871,(casCas:0.0598107,(rheAme:0.00665763,rhePen:0.00729749):0.0727038):0.00681464):0.0175703):0.0160839);
