No.	n_rate	c_rate	g_rate	l_rate	l2_rate	halLeu_0	halLeu_1	halLeu_2	halLeu_3	nipNip_0	nipNip_1	nipNip_2	nipNip_3	galGal_0	galGal_1	galGal_2	galGal_3	aptHaa_0	aptHaa_1	aptHaa_2	aptHaa_3	aptOwe_0	aptOwe_1	aptOwe_2	aptOwe_3	aptRow_0	aptRow_1	aptRow_2	aptRow_3	casCas_0	casCas_1	casCas_2	casCas_3	droNov_0	droNov_1	droNov_2	droNov_3	rheAme_0	rheAme_1	rheAme_2	rheAme_3	rhePen_0	rhePen_1	rhePen_2	rhePen_3	cryCin_0	cryCin_1	cryCin_2	cryCin_3	tinGut_0	tinGut_1	tinGut_2	tinGut_3	eudEle_0	eudEle_1	eudEle_2	eudEle_3	notPer_0	notPer_1	notPer_2	notPer_3	anoDid_0	anoDid_1	anoDid_2	anoDid_3	strCam_0	strCam_1	strCam_2	strCam_3	taeGut.aptFor_0	taeGut.aptFor_1	taeGut.aptFor_2	taeGut.aptFor_3	taeGut.galGal_0	taeGut.galGal_1	taeGut.galGal_2	taeGut.galGal_3	aptHaa.aptOwe_0	aptHaa.aptOwe_1	aptHaa.aptOwe_2	aptHaa.aptOwe_3	aptHaa.aptRow_0	aptHaa.aptRow_1	aptHaa.aptRow_2	aptHaa.aptRow_3	casCas.droNov_0	casCas.droNov_1	casCas.droNov_2	casCas.droNov_3	aptHaa.casCas_0	aptHaa.casCas_1	aptHaa.casCas_2	aptHaa.casCas_3	rheAme.rhePen_0	rheAme.rhePen_1	rheAme.rhePen_2	rheAme.rhePen_3	aptHaa.rheAme_0	aptHaa.rheAme_1	aptHaa.rheAme_2	aptHaa.rheAme_3	cryCin.tinGut_0	cryCin.tinGut_1	cryCin.tinGut_2	cryCin.tinGut_3	eudEle.notPer_0	eudEle.notPer_1	eudEle.notPer_2	eudEle.notPer_3	cryCin.eudEle_0	cryCin.eudEle_1	cryCin.eudEle_2	cryCin.eudEle_3	cryCin.anoDid_0	cryCin.anoDid_1	cryCin.anoDid_2	cryCin.anoDid_3	aptHaa.cryCin_0	aptHaa.cryCin_1	aptHaa.cryCin_2	aptHaa.cryCin_3	aptHaa.strCam_0	aptHaa.strCam_1	aptHaa.strCam_2	aptHaa.strCam_3	taeGut.aptHaa_0	taeGut.aptHaa_1	taeGut.aptHaa_2	taeGut.aptHaa_3
2	8.4974	0.272625	0.36129	0.823263	0	0	0.014	0.986	0	0	0.0313333	0.968667	0	0	0.89	0.11	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.997333	0.00266667	0	0	0.966	0.034	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.012	0.988	0	0	0.2	0.8	0	0	0.0513333	0.948667	0	0	0.893333	0.106667	0	0	0	0.526	0.474	0	0	1	0	0	0.997333	0.00266667	0	0	0.997333	0.00266667	0	0	0	1	0	0	0.997333	0.00266667	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.0573333	0.942667	0	0	0.997333	0.00266667	0	0	0.997333	0.00266667	0	0	0.998	0.002	0
20	6.99752	0.367805	0.566447	0.651201	0	0	0.002	0.998	0	0	0.002	0.998	0	0	0.0133333	0.986667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0193333	0.980667	0	0	0.018	0.982	0	0	0	0	1	0	0	0.004	0.996	0	0.11	0.89	0	0	0.0986667	0.901333	0	0	0.0986667	0.901333	0	0	0.0946667	0.905333	0	0	0.022	0.978	0	0	0.04	0.96	0	0	0.00866667	0.991333	0	0	0.134	0.866	0	0	0	0.105333	0.894667	0	0	1	0	0	0.052	0.948	0	0	0.094	0.906	0	0	0	1	0	0	0.138667	0.861333	0	0	0.110667	0.889333	0	0	0.104	0.896	0	0	0.111333	0.888667	0	0	0.116	0.884	0	0	0.198	0.802	0	0	0.314	0.686	0	0	0.552	0.448	0
17	3.66677	0.498837	0.505553	0.651405	0	0	0.208667	0.791333	0	0	0.154	0.846	0	0	0.0993333	0.900667	0	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0.076	0.924	0	0	0.0606667	0.939333	0	0	0.0393333	0.000666667	0.96	0	0.038	0.0786667	0.883333	0	0.012	0.988	0	0	0.014	0.986	0	0	0.0166667	0.983333	0	0	0.0173333	0.982667	0	0	0.00266667	0.997333	0	0	0.0353333	0.964667	0	0	0.212667	0.787333	0	0	0.234667	0.765333	0	0	0	0.316667	0.683333	0	0	0.991333	0.00866667	0	0.076	0.924	0	0	0.0766667	0.923333	0	0	0.0393333	0.216667	0.744	0	0.0766667	0.923333	0	0	0.014	0.986	0	0	0.0173333	0.982667	0	0	0.0173333	0.982667	0	0	0.0226667	0.977333	0	0	0.0793333	0.920667	0	0	0.103333	0.896667	0	0	0.448	0.552	0
21	9.72776	0.159136	0.115275	0.867245	0	0	1	0	0	0	1	0	0	0	0.822667	0.177333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	0.998	0.002	0	0	0	0	1	0	0	0	1	0	0.998667	0.00133333	0	0	0.89	0.11	0	0	1	0	0	0	1	0	0	0	0.997333	0.00266667	0	0	0.966	0.034	0	0	1	0	0	0	1	0	0	0	0	0.00933333	0.990667	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
11	7.16232	0.306516	0.524518	0.633243	0	0	0.0666667	0.933333	0	0	0.226	0.774	0	0	0.0846667	0.915333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.0373333	0.962667	0	0	0.0313333	0.968667	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0526667	0.947333	0	0	0.226	0.774	0	0	0.236	0.764	0	0	0	0.576667	0.423333	0	0	1	0	0	0.038	0.962	0	0	0.04	0.96	0	0	0	1	0	0	0.0406667	0.959333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0426667	0.957333	0	0	0.08	0.92	0	0	0.426667	0.573333	0
3	4.1284	0.128869	0.504407	0.689093	0	0	0.998667	0.00133333	0	0	0.024	0.976	0	0	0	1	0	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0.000666667	0	0.999333	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.998667	0.00133333	0	0	0.998667	0.00133333	0	0	0.000666667	0	0.999333	0	0.000666667	0	0.999333	0	0	1	0	0	0.000666667	0.999333	0	0	0	0.994	0.006	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.002	0.998	0	0	0.00666667	0.993333	0	0	0.998667	0.00133333	0
24	10.6544	0.341527	0.106277	0.719989	0	0	0.998667	0.00133333	0	0	1	0	0	0	0.994667	0.00533333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.983333	0.0166667	0	0	1	0	0	0	0.983333	0.0166667	0	0	0.904667	0.0953333	0	0	0.956	0.044	0	0	0.998	0.002	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0.31	0.69	0	0	1	0	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
22	7.27976	0.163276	0.37292	0.619007	0	0	0.972667	0.0273333	0	0	0.864667	0.135333	0	0	0.0813333	0.918667	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.972667	0.0273333	0	0	0.972667	0.0273333	0	0	0	0.589333	0.410667	0	0	1	0	0	0	1	0	0	0.00133333	0.998667	0	0	0	1	0	0	0.002	0.998	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00533333	0.994667	0	0	0.0186667	0.981333	0	0	0.977333	0.0226667	0
12	3.98517	0.159242	0.535767	0.539394	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.00133333	0.000666667	0.998	0	0.152667	0.847333	0	0	0.128	0.872	0	0	0.0853333	0.71	0.204667	0	0.135333	0.104	0.760667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.052	0.948	0	0	0.00666667	0.993333	0	0	0.000666667	0.999333	0	0	0.00266667	0.997333	0	0	0	0.376	0.624	0	0.00133333	0.996667	0.002	0	0.152667	0.847333	0	0	0.155333	0.844667	0	0	0.149333	0.832	0.0186667	0	0.158667	0.841333	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.158667	0.841333	0	0	0.160667	0.839333	0	0	0.162	0.838	0	0	0.362667	0.637333	0
4	8.63607	0.118467	0.424096	0.721988	0	0	0.149333	0.850667	0	0	0.0286667	0.971333	0	0	0.000666667	0.999333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.257333	0.742667	0	0	0.0993333	0.900667	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0.068	0.932	0	0	0.00533333	0.994667	0	0	0.002	0.998	0	0	0.0373333	0.962667	0	0	1	0	0	0	0.993333	0.00666667	0	0	0.993333	0.00666667	0	0	0	0.623333	0.376667	0	0	1	0	0	0.307333	0.692667	0	0	0.473333	0.526667	0	0	0	1	0	0	0.672667	0.327333	0	0	1	0	0	0	0.131333	0.868667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
25	5.7554	0.257359	0.295614	0.785372	0	0	0.0266667	0.973333	0	0	0.014	0.986	0	0	0.46	0.54	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.894	0.106	0	0	0.878	0.122	0	0	0.184	0.00133333	0.814667	0	0.17	0.172	0.658	0	0.726667	0.273333	0	0	0.985333	0.0146667	0	0	0.213333	0.786667	0	0	0.163333	0.836667	0	0	0.295333	0.704667	0	0	0.827333	0.172667	0	0	0.101333	0.898667	0	0	0.994667	0.00533333	0	0	0	0.352667	0.647333	0	0	1	0	0	0.931333	0.0686667	0	0	0.947333	0.0526667	0	0	0.185333	0.814667	0	0	0.967333	0.0326667	0	0	0.985333	0.0146667	0	0	0.526667	0.473333	0	0	0.985333	0.0146667	0	0	0.986667	0.0133333	0	0	1	0	0	0	1	0	0	0	1	0	0
23	5.68891	0.208416	0.54952	0.648168	0	0	0	1	0	0	0.004	0.996	0	0	0	1	0	0	0	0.000666667	0.999333	0	0	0.00133333	0.998667	0	0.088	0.369333	0.542667	0	0.114667	0.885333	0	0	0.036	0.964	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.000666667	0.999333	0	0	0.00466667	0.995333	0	0	0.004	0.996	0	0	0.0193333	0.980667	0	0	0	0.349333	0.650667	0	0.18	0.319333	0.500667	0	0.122667	0.877333	0	0	0.181333	0.818667	0	0	0	1	0	0	0.183333	0.816667	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.0113333	0.988667	0	0	0.184667	0.815333	0	0	0.198667	0.801333	0	0	0.415333	0.584667	0
13	10.4646	0.486452	0.258676	0.712849	0	0	0.995333	0.00466667	0	0	0.88	0.12	0	0	0.722	0.278	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.034	0.966	0	0	0.0713333	0.928667	0	0	0.0553333	0.944667	0	0	0.034	0.966	0	0	0.15	0.85	0	0	0.58	0.42	0	0	0.995333	0.00466667	0	0	0.995333	0.00466667	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0.139333	0.860667	0	0	0.076	0.924	0	0	0.0673333	0.932667	0	0	0.0806667	0.919333	0	0	0.184667	0.815333	0	0	0.292667	0.707333	0	0	0.751333	0.248667	0	0	0.996667	0.00333333	0
5	8.141	0.28398	0.574803	0.629036	0	0	0.0426667	0.957333	0	0	0.300667	0.699333	0	0	0.00266667	0.997333	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.024	0.976	0	0	0.0126667	0.987333	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0.0393333	0.960667	0	0	0.004	0.996	0	0	0.0533333	0.946667	0	0	0.00133333	0.998667	0	0	0.004	0.996	0	0	0.83	0.17	0	0	0.831333	0.168667	0	0	0	0.628667	0.371333	0	0	1	0	0	0.0333333	0.966667	0	0	0.036	0.964	0	0	0	1	0	0	0.0453333	0.954667	0	0	0.04	0.96	0	0	0.0533333	0.946667	0	0	0.0533333	0.946667	0	0	0.054	0.946	0	0	0.058	0.942	0	0	0.0806667	0.919333	0	0	0.878	0.122	0
26	10.2043	0.185714	0.197113	0.816995	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.998	0.002	0	0	0.995333	0.00466667	0	0	0	0	1	0	0	0	1	0	0.960667	0.0393333	0	0	0.990667	0.00933333	0	0	0.922	0.078	0	0	0.998667	0.00133333	0	0	0.997333	0.00266667	0	0	0.673333	0.326667	0	0	0.000666667	0.999333	0	0	0.0146667	0.985333	0	0	0	0.538667	0.461333	0	0	1	0	0	0.999333	0.000666667	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0.998	0.002	0	0	0.998667	0.00133333	0	0	0.999333	0.000666667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
27	6.41689	0.186561	0.24537	0.796988	0	0	0.905333	0.0946667	0	0	0.104667	0.895333	0	0	0.0153333	0.984667	0	0	0	0	1	0	0	0	1	0	0.01	0	0.99	0	0.651333	0.348667	0	0	0.568667	0.431333	0	0	0	0	1	0	0	0	1	0	0.799333	0.200667	0	0	0.978667	0.0213333	0	0	0.918667	0.0813333	0	0	0.975333	0.0246667	0	0	0.767333	0.232667	0	0	0.307333	0.692667	0	0	0.976667	0.0233333	0	0	0.976667	0.0233333	0	0	0	0.331333	0.668667	0	0.01	0.790667	0.199333	0	0.654667	0.345333	0	0	0.688	0.312	0	0	0	1	0	0	0.808	0.192	0	0	0.978667	0.0213333	0	0	0.978	0.022	0	0	0.978667	0.0213333	0	0	0.978667	0.0213333	0	0	0.979333	0.0206667	0	0	0.979333	0.0206667	0	0	0.988	0.012	0
28	5.49625	0.526006	0.593306	0.677196	0	0	0.00533333	0.994667	0	0	0.00666667	0.993333	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.00466667	0.995333	0	0	0.004	0.996	0	0	0	0	1	0	0	0.000666667	0.999333	0	0.000666667	0.999333	0	0	0	1	0	0	0.000666667	0.999333	0	0	0	1	0	0	0.004	0.996	0	0	0.00733333	0.992667	0	0	0.008	0.992	0	0	0.0206667	0.979333	0	0	0	0.286	0.714	0	0	0.607333	0.392667	0	0.00466667	0.995333	0	0	0.006	0.994	0	0	0	0.464	0.536	0	0.00666667	0.993333	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.000666667	0.999333	0	0	0.00666667	0.993333	0	0	0.0153333	0.984667	0	0	0.0233333	0.976667	0	0	0.270667	0.729333	0
6	5.8422	0.305692	0.331414	0.735249	0	0	0.369333	0.630667	0	0	0.312667	0.687333	0	0	0.216	0.784	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0.462	0.538	0	0	0.501333	0.498667	0	0	0.585333	0.414667	0	0	0.547333	0.452667	0	0	0.306667	0.693333	0	0	0.0493333	0.950667	0	0	0.378	0.622	0	0	0.505333	0.494667	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0.243333	0.756667	0	0	0.57	0.43	0	0	0.585333	0.414667	0	0	0.585333	0.414667	0	0	0.587333	0.412667	0	0	0.603333	0.396667	0	0	0.672	0.328	0	0	0.782	0.218	0
29	6.63435	0.158837	0.178335	0.829594	0	0	0.977333	0.0226667	0	0	0.988667	0.0113333	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0.873333	0.126667	0	0	0.956	0.044	0	0	0	0	1	0	0	0	1	0	0.874	0.126	0	0	1	0	0	0	0.262	0.738	0	0	0.694667	0.305333	0	0	0.380667	0.619333	0	0	1	0	0	0	0.995333	0.00466667	0	0	1	0	0	0	0	0.401333	0.598667	0	0	1	0	0	0.959333	0.0406667	0	0	0.966	0.034	0	0	0	1	0	0	0.974667	0.0253333	0	0	1	0	0	0	0.741333	0.258667	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0
7	3.93817	0.187283	0.547533	0.784728	0	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0.000666667	0.002	0.997333	0	0.000666667	0	0.999333	0	0.177333	0.0166667	0.806	0	0.194	0.806	0	0	0.127333	0.872667	0	0	0	0	1	0	0	0	1	0	0.000666667	0.999333	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0.026	0.974	0	0	0.0193333	0.980667	0	0	0.000666667	0.999333	0	0	0.00933333	0.990667	0	0	0.000666667	0.193333	0.806	0	0.194	0	0.806	0	0.194	0.806	0	0	0.194	0.806	0	0	0	1	0	0	0.514	0.486	0	0	0.00266667	0.997333	0	0	0	1	0	0	0.006	0.994	0	0	0.847333	0.152667	0	0	0.847333	0.152667	0	0	0.847333	0.152667	0	0	0.883333	0.116667	0
