No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
32	32	-740.71361	-697.92725	-692.68103	42.78636	-5.2462242	-722.62562	-683.27642	-674.64309
33	33	-679.37528	-636.71963	-642.48625	42.655644	5.7666183	-670.48159	-627.62096	-627.49528
34	34	-509.38484	-478.94859	-485.69763	30.436249	6.7490419	-496.5444	-474.91811	-474.92317
35	35	-664.74749	-663.03097	-656.45513	1.7165223	-6.5758341	-658.49927	-650.95432	-640.80738
36	36	-499.36364	-486.96146	-492.64377	12.402175	5.6823052	-486.8651	-477.14962	-477.20513
37	37	-507.74953	-490.38921	-494.28951	17.360325	3.9003091	-494.48716	-482.02358	-476.31944
38	38	-592.82261	-534.31186	-532.35969	58.510756	-1.9521709	-578.78104	-521.12205	-514.47837
39	39	-405.99841	-370.66764	-377.40257	35.330773	6.7349351	-392.43153	-363.00284	-363.00155
40	40	-561.03985	-520.22676	-527.30708	40.813092	7.0803272	-547.57404	-511.57637	-511.57781
41	41	-502.48659	-445.21458	-452.03315	57.272014	6.8185714	-490.65487	-437.80437	-437.80415
42	42	-634.96047	-586.32764	-592.36826	48.632832	6.0406158	-622.77905	-578.60941	-575.9429
43	43	-511.83876	-496.48544	-500.4923	15.353321	4.0068634	-498.49138	-485.70399	-481.6829
44	44	-426.29902	-412.38192	-419.63346	13.917104	7.2515445	-412.34061	-404.49675	-404.54149
45	45	-629.14795	-594.83318	-602.35383	34.314764	7.5206505	-613.27982	-581.64754	-581.63671
46	46	-541.20887	-526.29028	-522.74692	14.918588	-3.5433629	-528.2631	-513.19507	-503.91566
47	47	-626.98427	-575.63904	-580.08482	51.345233	4.4457783	-615.94718	-563.85298	-561.83839
48	48	-495.82477	-466.52567	-467.82029	29.299091	1.2946198	-482.66843	-458.72118	-452.76793
49	49	-474.06555	-445.89484	-451.62462	28.170707	5.729779	-460.42775	-441.10005	-439.21292
50	50	-679.17859	-607.60839	-615.05638	71.570198	7.4479942	-668.12543	-596.87684	-596.89346
51	51	-505.74251	-475.74323	-483.31283	29.999284	7.5696062	-491.90942	-469.51764	-469.53243
52	52	-464.9661	-448.52449	-454.14419	16.441606	5.6196931	-453.24514	-443.63046	-441.52442
53	53	-472.54091	-410.96218	-418.27537	61.578729	7.3131822	-459.56024	-403.54758	-403.54685
54	54	-431.65179	-413.064	-421.31811	18.587791	8.2541076	-418.46706	-408.17252	-408.16775
55	55	-483.00524	-448.49632	-455.60131	34.508925	7.1049889	-468.74201	-442.34639	-442.34393
56	56	-411.43249	-400.42404	-403.72353	11.008445	3.2994828	-400.05032	-393.80963	-389.71881
57	57	-568.68215	-531.02271	-534.64118	37.65944	3.6184695	-555.7244	-524.88823	-520.23063
58	58	-470.57033	-446.00844	-453.24139	24.561888	7.232949	-456.02355	-440.27244	-440.27123
59	59	-447.22611	-417.92141	-421.1014	29.304696	3.1799822	-434.66147	-414.14488	-408.37587
60	60	-593.63446	-533.76388	-541.46363	59.870578	7.6997484	-580.60899	-524.90241	-524.90243
61	61	-369.39714	-346.40061	-352.27981	22.99653	5.8791942	-357.48443	-339.48509	-339.48727
62	62	-637.8943	-586.71114	-593.9106	51.183162	7.199461	-624.71752	-579.43064	-579.42813
63	63	-568.13	-509.1384	-515.47377	58.991597	6.3353685	-555.63144	-500.3395	-500.34308
64	64	-530.64274	-503.47121	-507.31654	27.171534	3.8453343	-513.74841	-487.92577	-488.0902
65	65	-511.48882	-485.45641	-489.39763	26.032412	3.9412144	-497.68408	-475.80649	-472.05813
66	66	-520.03421	-446.43821	-454.64673	73.595996	8.2085163	-507.95812	-439.86216	-439.86386
67	67	-622.27865	-571.85252	-579.58451	50.426125	7.7319858	-609.26388	-563.51174	-563.32445
68	68	-727.48478	-704.82032	-703.18205	22.664462	-1.6382733	-712.87127	-690.32348	-689.24679
69	69	-393.21815	-370.48919	-377.49264	22.72896	7.0034494	-381.20445	-366.08353	-366.0866
70	70	-592.14789	-579.05045	-581.16361	13.09744	2.1131643	-574.58123	-560.22399	-560.25503
71	71	-479.46171	-446.84147	-453.97409	32.620241	7.1326239	-465.6407	-435.5257	-434.35626
72	72	-492.46959	-478.09484	-482.87815	14.374757	4.7833166	-480.42539	-467.50199	-467.47753
73	73	-393.28531	-367.403	-373.54079	25.88231	6.1377923	-380.05566	-360.10659	-360.12547
74	74	-510.67579	-488.31069	-486.68557	22.365094	-1.6251265	-494.48611	-472.02377	-465.83125
75	75	-522.19274	-504.00848	-510.05018	18.184261	6.0417032	-510.58377	-497.86653	-497.13211
76	76	-571.14166	-548.59074	-555.54454	22.550919	6.9537986	-558.48254	-543.35115	-543.10505
77	77	-515.23155	-480.84504	-486.04472	34.386514	5.1996861	-500.87794	-472.68741	-467.45211
78	78	-436.60078	-425.04504	-430.49612	11.555741	5.4510887	-423.89616	-418.50487	-418.50605
79	79	-505.10769	-482.91356	-489.51808	22.194136	6.6045245	-493.45247	-475.94737	-475.94086
80	80	-655.01213	-612.91107	-618.71918	42.101059	5.8081161	-641.33254	-601.33808	-601.19932
81	81	-362.93773	-343.45826	-347.50787	19.479469	4.0496091	-351.1471	-338.15907	-333.90345
82	82	-455.86685	-422.43977	-430.02152	33.427079	7.5817545	-443.28035	-416.37955	-416.38248
83	83	-374.89775	-350.49999	-357.85513	24.397762	7.3551424	-361.72226	-345.08056	-345.08286
84	84	-774.0388	-775.25514	-742.7609	-1.2163461	-32.494245	-765.83258	-760.65922	-722.09701
85	85	-407.32038	-381.42275	-388.01174	25.897636	6.588995	-395.04337	-374.33644	-374.33107
86	86	-392.44869	-378.90494	-383.68703	13.543747	4.7820886	-381.41149	-371.65221	-369.8237
87	87	-380.98881	-371.56708	-376.75028	9.4217307	5.1831987	-369.37669	-367.49759	-363.7896
88	88	-378.89217	-365.38757	-370.86006	13.5046	5.4724924	-367.3308	-360.55371	-360.59564
89	89	-768.20299	-712.13425	-716.19132	56.068741	4.0570706	-754.35942	-699.63388	-698.58742
90	90	-586.36033	-536.28581	-542.21414	50.074523	5.9283316	-573.40613	-527.71724	-527.6916
91	91	-495.37407	-444.54069	-452.53658	50.833385	7.9958891	-480.73733	-436.8078	-436.8105
92	92	-599.24811	-526.22925	-534.26499	73.018858	8.0357443	-585.23228	-519.7065	-519.70638
93	93	-560.3009	-524.58348	-531.08682	35.717424	6.5033405	-547.90367	-515.18985	-515.18422
94	94	-573.49524	-526.38492	-534.23081	47.110312	7.8458831	-557.43518	-519.16942	-519.02342
95	95	-397.58221	-370.44015	-377.21857	27.142054	6.7784169	-385.21505	-363.42309	-363.42153
96	96	-449.80369	-426.8738	-433.91411	22.929887	7.0403083	-437.58282	-420.57026	-420.56352
97	97	-634.95601	-560.04106	-567.19358	74.914946	7.1525115	-620.04846	-549.13776	-548.93286
98	98	-753.84956	-705.91692	-708.98462	47.932636	3.0676974	-743.2784	-694.46502	-694.48733
99	99	-417.487	-402.53694	-408.25172	14.950062	5.7147798	-404.26959	-398.48538	-395.03237
