No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2
4	801	-252.44779	-252.97127	-253.42231	-0.52348166	0.45104252
4	802	-345.95146	-346.3872	-346.82806	-0.43573637	0.44085624
4	803	-304.97374	-305.69525	-306.05871	-0.7215106	0.36345385
4	804	-242.44839	-243.38611	-243.73281	-0.93772143	0.34670468
4	805	-275.54545	-276.09328	-276.445	-0.54783066	0.35171791
4	806	-298.92337	-298.54732	-299.11056	0.37604612	0.56323823
4	807	-320.14161	-320.65582	-321.05666	-0.51421441	0.40083689
4	808	-285.95475	-286.63208	-286.98208	-0.67733263	0.3499965
4	809	-214.19004	-215.05941	-215.16028	-0.86937079	0.10086982
4	810	-204.75373	-205.77637	-205.5818	-1.0226316	-0.19456316
4	811	-517.8663	-516.0437	-518.44537	1.8226053	2.4016698
4	812	-256.95015	-257.72332	-258.10002	-0.77317677	0.37669315
4	813	-410.81238	-411.58605	-411.53125	-0.7736713	-0.054798219
4	814	-304.89851	-305.43793	-302.64184	-0.53942557	-2.7960942
4	815	-156.93449	-157.49809	-158.01638	-0.5636019	0.51828409
4	816	-420.53033	-420.95519	-421.2874	-0.42485712	0.33221488
4	817	-322.26543	-322.9446	-318.07623	-0.67916931	-4.8683692
4	818	-319.19576	-319.97249	-320.18869	-0.77673014	0.21620282
4	819	-225.66779	-226.3898	-226.8895	-0.72201815	0.49970014
4	820	-189.73089	-190.3721	-190.2413	-0.64121527	-0.13080818
4	821	-461.86027	-462.01692	-462.48296	-0.15664901	0.46604049
4	822	-348.8412	-349.32261	-349.73598	-0.48141013	0.41337091
4	823	-450.32627	-449.62574	-448.76238	0.70052521	-0.86336481
4	824	-351.85348	-349.44018	-350.98057	2.4132998	1.5403955
4	825	-528.3006	-526.149	-520.76543	2.151596	-5.3835745
4	826	-259.13164	-259.97774	-259.19066	-0.84610726	-0.7870873
4	827	-333.80979	-334.70856	-333.41725	-0.89877078	-1.2913064
4	828	-251.71633	-252.82472	-252.92866	-1.1083857	0.10394002
4	829	-286.32601	-286.72116	-287.22821	-0.39514784	0.50704942
4	830	-347.75866	-345.78509	-346.48735	1.9735708	0.70225397
4	831	-421.35907	-420.65715	-421.37996	0.70191736	0.72280393
4	832	-346.79436	-346.47407	-347.03424	0.3202903	0.5601695
4	833	-334.70167	-335.2671	-335.73026	-0.56542741	0.46316244
4	834	-241.90644	-242.93698	-243.01743	-1.030534	0.080456397
4	835	-299.31484	-298.69739	-298.97929	0.61744701	0.28189324
4	836	-279.39821	-279.61812	-279.91916	-0.21990378	0.30104325
4	837	-258.8062	-258.28013	-258.92993	0.52607109	0.64979657
4	838	-267.49188	-267.33585	-267.84292	0.15602841	0.50707393
4	839	-331.46265	-327.75127	-328.68327	3.7113835	0.93200139
4	840	-393.62298	-391.05475	-392.18965	2.5682288	1.1348985
4	841	-454.04918	-453.29674	-452.91704	0.75243761	-0.37970563
4	842	-319.98483	-319.93769	-320.37031	0.047146606	0.43261944
4	843	-335.30042	-335.13687	-335.72682	0.1635422	0.58995047
4	844	-268.67883	-269.19888	-269.86362	-0.52004724	0.66474649
4	845	-254.9359	-255.75889	-255.93162	-0.82299186	0.17273138
4	846	-363.99095	-364.13875	-364.70635	-0.14780301	0.56759444
4	847	-325.15103	-325.2051	-325.93569	-0.054071637	0.73059135
4	848	-351.95919	-352.38823	-352.48578	-0.42904625	0.097549066
4	849	-334.84951	-333.64447	-334.41577	1.2050419	0.77130388
4	850	-224.14504	-225.30543	-225.25955	-1.1603872	-0.04587872
4	851	-331.41678	-331.95907	-332.2595	-0.54228863	0.30043094
4	852	-505.98006	-506.16306	-503.07196	-0.18300019	-3.0910955
4	853	-353.15095	-353.90385	-354.2465	-0.75289171	0.34265798
4	854	-265.05945	-265.89683	-266.1779	-0.83738319	0.28106448
4	855	-245.1632	-245.88004	-246.37994	-0.71684432	0.49989796
4	856	-345.47821	-345.91364	-346.31391	-0.43542598	0.40026757
4	857	-271.48346	-271.4509	-271.44202	0.032562126	-0.0088759827
4	858	-301.98212	-302.56592	-302.94711	-0.58379677	0.38118821
4	859	-226.62111	-227.50846	-227.96287	-0.8873522	0.45440957
4	860	-274.54524	-275.03105	-275.66225	-0.48580974	0.63120533
4	861	-352.76814	-352.32344	-352.85882	0.44470196	0.53538437
4	862	-256.41649	-256.96985	-257.29073	-0.55335895	0.32088597
4	863	-291.504	-290.73494	-290.97017	0.76906556	0.23523237
4	864	-270.74952	-271.67069	-271.95595	-0.92117084	0.28525826
4	865	-431.12007	-430.40309	-430.49497	0.7169774	0.091874777
4	866	-339.87329	-339.54441	-340.2786	0.32888848	0.73419508
4	867	-312.95928	-313.29797	-313.52877	-0.33868676	0.23079796
4	868	-492.88557	-491.84565	-488.94425	1.0399202	-2.9013943
4	869	-242.61883	-243.3806	-243.58661	-0.76176501	0.20601217
4	870	-235.23777	-236.03514	-236.2895	-0.79737075	0.25436226
4	871	-309.16347	-309.79248	-309.93861	-0.62901303	0.14613158
4	872	-242.54231	-243.29038	-243.59308	-0.74806163	0.30270897
4	873	-247.5052	-246.76845	-247.29633	0.73675177	0.52788143
4	874	-371.40922	-371.91273	-371.3872	-0.50350587	-0.52552625
4	875	-423.37484	-422.96288	-423.4622	0.4119599	0.49931243
4	876	-281.24145	-281.84925	-281.91072	-0.60779148	0.061475892
4	877	-284.12114	-284.36657	-284.84783	-0.24543291	0.48125801
4	878	-250.63765	-251.44167	-251.7177	-0.80401809	0.27602583
4	879	-315.83113	-316.2741	-314.21159	-0.44297272	-2.0625071
4	880	-383.03287	-383.60767	-380.39029	-0.57479909	-3.2173817
4	881	-301.7682	-302.47618	-302.77623	-0.70798552	0.3000444
4	882	-251.9992	-252.71885	-253.09674	-0.71964848	0.37788997
4	883	-226.9008	-227.72775	-228.40364	-0.82695018	0.67588861
4	884	-247.65714	-248.28835	-248.73592	-0.63120559	0.44757477
4	885	-201.58617	-201.70478	-202.86041	-0.11861526	1.155628
4	886	-293.49163	-294.18028	-294.39206	-0.68864617	0.21178197
4	887	-241.11318	-241.96094	-242.20237	-0.84775658	0.24142533
4	888	-301.5463	-297.30768	-298.12914	4.2386144	0.8214572
4	889	-205.02146	-205.6415	-206.39797	-0.62004401	0.7564696
4	890	-367.04772	-367.39518	-367.94851	-0.34745464	0.55333511
4	891	-415.81865	-416.23418	-416.22667	-0.4155317	-0.0075113782
4	892	-237.61173	-238.34211	-238.86926	-0.73037897	0.52714581
4	893	-367.97489	-368.44795	-366.98653	-0.47305941	-1.4614225
4	894	-339.97865	-337.68194	-338.43814	2.29671	0.75619184
4	895	-422.18553	-421.66365	-422.37366	0.52188355	0.71001093
4	896	-262.03747	-260.91435	-261.61689	1.1231192	0.70254201
4	897	-374.42806	-373.38374	-374.22726	1.0443282	0.84352128
4	898	-277.50737	-278.41971	-278.67967	-0.91234083	0.2599553
4	899	-242.16288	-242.18746	-242.67688	-0.024581619	0.48942073
4	900	-374.86442	-374.74778	-374.31456	0.11664368	-0.43322215
4	901	-395.25901	-395.03868	-394.93287	0.22032422	-0.1058094
4	902	-362.66795	-362.06219	-362.6902	0.60576158	0.62800956
4	903	-397.28069	-395.64364	-395.619	1.6370541	-0.024642644
4	904	-284.26021	-284.79334	-285.27884	-0.53313076	0.48549424
4	905	-307.11699	-307.37605	-307.86872	-0.25905647	0.4926729
4	906	-372.35458	-371.3273	-367.81715	1.0272705	-3.5101563
4	907	-264.99073	-264.93229	-265.49711	0.058438665	0.56481302
4	908	-404.91655	-405.44635	-406.09856	-0.52979434	0.65221329
4	909	-427.84307	-425.92809	-426.63446	1.914983	0.70636531
4	910	-370.51992	-366.46882	-367.3634	4.0511058	0.89457946
4	911	-374.11082	-373.33409	-373.87271	0.77672229	0.5386118
4	912	-308.09723	-306.86009	-308.07113	1.237141	1.2110395
4	913	-236.64117	-237.66216	-238.04307	-1.0209929	0.38090183
4	914	-312.31779	-312.90958	-312.91151	-0.59179291	0.0019255861
4	915	-256.96158	-257.16236	-257.54185	-0.20078066	0.37948503
4	916	-462.60948	-462.41684	-460.69802	0.19263744	-1.7188223
4	917	-269.75733	-269.18936	-270.17427	0.56797474	0.98490976
4	918	-417.86726	-417.8262	-418.17353	0.041063184	0.34732771
4	919	-243.15779	-243.78145	-244.18153	-0.62366355	0.40007898
4	920	-296.60792	-297.12069	-297.60669	-0.5127711	0.4860037
4	921	-238.06307	-238.19755	-238.78433	-0.13448424	0.58677809
4	922	-304.88804	-305.29141	-305.78224	-0.40337056	0.49083303
4	923	-315.23186	-315.96379	-316.36602	-0.73192121	0.40223477
4	924	-226.77594	-227.36896	-227.97409	-0.59302408	0.60512282
4	925	-398.6177	-398.49791	-399.16828	0.11978244	0.67036891
4	926	-340.80667	-340.77554	-341.31769	0.031129461	0.54215369
4	927	-349.28987	-348.9069	-349.65564	0.38296301	0.74873483
4	928	-302.95569	-303.4198	-303.73406	-0.46410751	0.31426019
4	929	-355.94272	-350.49964	-351.58487	5.4430801	1.0852284
4	930	-290.87535	-291.55439	-291.78693	-0.6790382	0.23253613
4	931	-385.82504	-386.44551	-386.87367	-0.62046678	0.42816163
4	932	-329.25482	-329.71639	-330.18455	-0.46157435	0.46815494
4	933	-387.56208	-386.61336	-387.52162	0.94871593	0.90826246
4	934	-214.65928	-214.78762	-215.59568	-0.12833678	0.80806185
4	935	-278.56664	-279.46515	-279.77912	-0.89851598	0.31396691
4	936	-340.9747	-341.32794	-341.28861	-0.35323581	-0.039325996
4	937	-265.87497	-266.34838	-266.87551	-0.47341195	0.52712407
4	938	-372.97738	-372.59872	-369.82883	0.37865967	-2.7698886
4	939	-261.35155	-261.87982	-262.28527	-0.52827365	0.40545271
4	940	-291.36217	-292.23801	-292.16855	-0.8758441	-0.069458518
4	941	-437.66139	-440.54725	-435.44308	-2.8858613	-5.1041682
4	942	-391.11374	-391.89046	-388.83702	-0.77672259	-3.0534406
4	943	-304.78982	-305.01451	-305.49851	-0.22468602	0.48400739
4	944	-282.57554	-281.82105	-282.83204	0.75449001	1.0109939
4	945	-279.187	-278.12297	-279.56107	1.0640325	1.4381038
4	946	-350.63281	-350.31991	-350.90685	0.31290286	0.58693756
4	947	-298.23542	-298.56763	-299.01934	-0.33220502	0.45171228
4	948	-310.19533	-310.06175	-310.82428	0.13357347	0.76252518
4	949	-350.03711	-349.97003	-350.59205	0.067078431	0.62201947
4	950	-189.66406	-190.6398	-191.01498	-0.97573718	0.37518118
4	951	-310.65167	-311.03498	-311.51652	-0.38331015	0.48154017
4	952	-358.21796	-358.18067	-358.61875	0.037294644	0.43808159
4	953	-386.25661	-386.8307	-386.66919	-0.57408805	-0.16151214
4	954	-239.01105	-239.95644	-240.17488	-0.94538908	0.21844042
4	955	-207.95016	-208.55577	-209.25987	-0.60561151	0.70410543
4	956	-301.9233	-301.05634	-301.96333	0.86696314	0.90699134
4	957	-226.14628	-225.81872	-226.59893	0.32755608	0.78021048
4	958	-275.96529	-275.89126	-276.54337	0.07403576	0.65210748
4	959	-364.11987	-362.10869	-363.06383	2.0111858	0.95514113
4	960	-312.02902	-312.54552	-312.98227	-0.51649526	0.43674922
4	961	-221.4734	-222.54661	-222.68382	-1.0732067	0.13721555
4	962	-421.79156	-421.37284	-421.63973	0.41872061	0.26689749
4	963	-263.38222	-263.92004	-259.46452	-0.53782346	-4.4555215
4	964	-306.13026	-303.08654	-304.24649	3.0437169	1.1599545
4	965	-237.13259	-238.21438	-238.14531	-1.081795	-0.069071308
4	966	-277.63169	-278.23622	-278.73425	-0.60452762	0.49803492
4	967	-268.10422	-268.98679	-269.33526	-0.88256685	0.34847629
4	968	-398.52325	-398.95088	-399.40251	-0.42762648	0.45163317
4	969	-304.98087	-304.5486	-305.25517	0.43226369	0.70656407
4	970	-322.64475	-323.31927	-323.7672	-0.67451633	0.44793763
4	971	-215.18346	-215.80452	-216.73237	-0.62105687	0.92785213
4	972	-380.29617	-379.7502	-379.94422	0.54597671	0.19402549
4	973	-277.19869	-277.8502	-278.24764	-0.65150777	0.39744971
4	974	-326.10983	-326.65316	-327.12794	-0.54332873	0.47477251
4	975	-379.01859	-379.12194	-379.23153	-0.10334853	0.10959668
4	976	-291.82788	-291.61072	-292.2516	0.21716039	0.64088954
4	977	-272.62867	-273.38898	-273.5352	-0.76030852	0.14622079
4	978	-261.35603	-260.57619	-261.52144	0.77983632	0.94524812
4	979	-284.29508	-284.93744	-285.31281	-0.64236622	0.37536578
4	980	-323.75378	-321.38111	-322.17542	2.3726714	0.79431231
4	981	-262.67672	-263.40417	-263.6662	-0.72744778	0.26202801
4	982	-276.03988	-276.40023	-275.98376	-0.3603508	-0.41647217
4	983	-272.95028	-273.25703	-273.82092	-0.3067486	0.56389622
4	984	-419.42628	-417.27108	-417.63606	2.1552061	0.36498034
4	985	-300.00014	-300.0323	-300.14383	-0.032168086	0.11152914
4	986	-271.74288	-271.94379	-272.38503	-0.20091058	0.44124151
4	987	-401.29992	-392.91046	-394.42383	8.389453	1.5133618
4	988	-281.27795	-281.24036	-281.77967	0.037591873	0.53930748
4	989	-505.15654	-490.41168	-492.1426	14.744857	1.7309196
4	990	-231.3098	-232.44395	-232.70707	-1.1341556	0.26311781
4	991	-410.85832	-411.52147	-409.5454	-0.66314665	-1.9760652
4	992	-259.06452	-259.21412	-259.97851	-0.14959447	0.76439374
4	993	-314.28899	-314.86406	-314.56028	-0.57506494	-0.30377992
4	994	-314.86649	-314.37008	-314.95163	0.49641105	0.58154627
4	995	-286.53958	-287.11491	-287.48829	-0.57532348	0.373388
4	996	-348.23416	-348.31495	-348.59236	-0.08078412	0.27741926
4	997	-344.58317	-340.96921	-342.05008	3.6139583	1.0808638
4	998	-356.03194	-356.07778	-356.76162	-0.045835292	0.68384728
4	999	-484.88854	-484.53995	-484.51927	0.34859104	-0.020676769
