No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
20	20	-374.31359	-358.48967	-366.92437	15.823917	8.4346961	-363.81984	-353.83891	-353.83978
21	21	-411.3778	-398.84481	-404.18468	12.532997	5.3398725	-401.00942	-393.59558	-388.6783
22	22	-475.12048	-468.42471	-474.27276	6.6957663	5.8480502	-462.36466	-461.21019	-458.50158
23	23	-501.0625	-475.94719	-485.11724	25.115313	9.1700492	-488.86031	-471.3654	-469.61494
24	24	-398.33485	-380.78081	-387.86735	17.554041	7.0865349	-386.37779	-376.10978	-373.33979
25	25	-406.35537	-391.92037	-400.65415	14.434997	8.733783	-395.8299	-387.08665	-387.08701
26	26	-343.80435	-332.15463	-337.9889	11.64972	5.8342632	-332.98376	-326.68684	-326.06363
27	27	-315.03534	-304.96972	-312.90713	10.065625	7.9374091	-304.9965	-300.6083	-299.78427
28	28	-382.65434	-372.88257	-379.62431	9.7717714	6.741747	-371.18257	-367.97123	-367.96997
29	29	-487.89558	-466.47614	-475.24321	21.41944	8.7670677	-477.39175	-461.11971	-460.32848
30	30	-377.82632	-369.03318	-372.66186	8.7931423	3.6286786	-365.76591	-364.17989	-357.29661
31	31	-434.9116	-423.05767	-429.38558	11.853932	6.3279139	-423.82637	-417.51059	-417.30868
32	32	-423.03408	-418.10712	-420.69811	4.9269665	2.5909925	-411.54468	-412.61519	-407.20448
33	33	-443.31816	-426.40879	-434.39236	16.909372	7.9835747	-432.22488	-421.6224	-419.33103
34	34	-450.64975	-443.92174	-444.47912	6.7280036	0.55737893	-438.37991	-435.52171	-425.97583
35	35	-634.7018	-601.95092	-609.89392	32.750874	7.9429922	-624.26563	-593.5575	-592.99475
36	36	-354.54171	-337.66769	-345.41431	16.874019	7.7466162	-344.15735	-333.60842	-331.40899
37	37	-450.68024	-434.82961	-440.0864	15.850625	5.2567879	-438.54897	-424.62568	-422.45588
38	38	-399.20847	-382.94832	-390.71177	16.260149	7.7634423	-388.35604	-378.33725	-377.24471
39	39	-498.58884	-468.61597	-476.69337	29.972872	8.0774023	-487.55175	-464.27723	-461.85943
40	40	-608.80949	-562.96967	-571.31476	45.839823	8.3450932	-598.07273	-558.18309	-557.68028
41	41	-530.65485	-508.12751	-515.41153	22.527345	7.2840207	-519.28316	-502.83843	-500.53432
42	42	-491.29075	-484.04659	-486.15665	7.24416	2.1100526	-479.70332	-476.34348	-469.87528
43	43	-486.02147	-486.20563	-482.8726	-0.18416915	-3.3330311	-475.34225	-475.65381	-467.79715
44	44	-387.66946	-373.16318	-380.65124	14.506276	7.4880523	-376.45626	-368.05085	-366.07778
45	45	-549.13187	-546.50707	-548.13213	2.6248083	1.6250629	-538.28169	-539.345	-534.2251
46	46	-511.90712	-509.69711	-508.90718	2.2100025	-0.78993264	-502.26377	-503.0485	-493.26864
47	47	-537.21762	-484.07508	-492.9747	53.142543	8.8996236	-526.36496	-479.34104	-479.33862
48	48	-367.34733	-348.88523	-356.32132	18.4621	7.4360886	-357.16717	-344.42292	-343.56263
49	49	-298.28253	-295.2831	-300.19717	2.9994271	4.9140714	-294.16406	-290.31572	-287.51806
50	50	-490.0628	-475.64742	-483.87812	14.415383	8.2306945	-475.94612	-467.71414	-467.70926
51	51	-635.07506	-595.41377	-602.84675	39.661295	7.4329844	-621.76374	-590.07939	-587.39098
52	52	-437.69293	-412.9336	-421.55934	24.759336	8.6257393	-426.08507	-404.88792	-404.76439
53	53	-398.58848	-389.46527	-395.9987	9.1232114	6.5334262	-386.85084	-384.63434	-382.06641
54	54	-404.01049	-388.81679	-397.56594	15.193698	8.7491571	-391.88418	-384.36066	-383.24682
55	55	-470.91453	-447.15728	-455.74142	23.757256	8.5841395	-458.9447	-442.24152	-442.24124
56	56	-388.56484	-381.3972	-387.83586	7.1676387	6.4386583	-378.9592	-376.54519	-376.15321
57	57	-416.26218	-397.87583	-406.58414	18.38635	8.7083082	-405.39616	-393.35736	-393.3625
58	58	-365.44419	-364.68614	-362.67897	0.75805141	-2.0071722	-353.8574	-354.24019	-349.92273
59	59	-326.82308	-313.49504	-322.29192	13.328044	8.7968783	-316.92219	-309.26921	-309.27092
60	60	-373.83787	-363.90813	-371.50951	9.9297442	7.6013784	-362.74136	-357.2692	-357.29365
61	61	-446.34108	-425.27661	-433.96919	21.064469	8.6925824	-435.14384	-420.25368	-418.68619
62	62	-455.41721	-444.95074	-444.63745	10.466468	-0.31329154	-443.90293	-439.89218	-428.13002
63	63	-481.52621	-473.3807	-479.70307	8.1455163	6.3223688	-470.70016	-466.7304	-466.01946
64	64	-456.56486	-446.32125	-450.53497	10.243607	4.2137173	-445.27474	-441.16015	-435.72972
65	65	-400.39745	-392.67459	-398.81951	7.7228574	6.1449246	-389.58413	-385.99669	-385.87643
66	66	-560.72643	-558.48213	-558.0123	2.2442964	-0.46983474	-548.48434	-547.23148	-543.68355
67	67	-354.85852	-347.60641	-353.23044	7.2521185	5.6240341	-344.46946	-342.33895	-340.99978
68	68	-440.36864	-438.63272	-442.16828	1.7359197	3.5355567	-433.08041	-433.8535	-433.08843
69	69	-455.95431	-438.62167	-445.35308	17.332638	6.7314143	-446.04637	-433.73983	-430.02437
70	70	-436.44558	-427.66456	-432.77345	8.7810278	5.1088888	-424.95682	-422.70135	-417.08244
71	71	-484.46929	-469.82062	-476.10183	14.648666	6.2812035	-473.43861	-462.46415	-459.3971
72	72	-534.79048	-503.18697	-511.96179	31.603516	8.774824	-522.89408	-498.73128	-497.1142
73	73	-388.48841	-385.30509	-389.44545	3.1833283	4.140365	-380.67075	-379.29132	-378.16671
74	74	-554.49577	-536.0635	-543.04192	18.432264	6.9784216	-542.94978	-530.85283	-527.81582
75	75	-349.61079	-339.7797	-347.21504	9.8310875	7.4353412	-338.23993	-332.9716	-332.9841
76	76	-435.44968	-412.02864	-420.37397	23.421036	8.3453331	-425.11961	-405.65618	-405.6604
77	77	-444.61808	-438.2586	-441.08445	6.359477	2.8258479	-432.86294	-430.39927	-425.23849
78	78	-432.46356	-417.14305	-424.99809	15.320515	7.8550458	-421.18906	-412.41865	-411.10005
79	79	-441.41926	-432.43975	-437.44062	8.9795124	5.0008652	-430.88378	-422.25389	-422.38333
80	80	-508.41824	-497.91142	-499.93182	10.506825	2.020405	-497.22637	-492.18777	-483.72177
81	81	-480.2958	-467.95624	-473.53853	12.33956	5.5822921	-468.85018	-462.58563	-459.15711
82	82	-373.70774	-364.25116	-368.78866	9.4565869	4.5375	-361.67211	-357.48054	-354.411
83	83	-440.42463	-434.44789	-437.6715	5.976742	3.2236163	-424.93702	-425.6046	-420.71617
84	84	-403.76392	-391.57467	-397.5767	12.189243	6.0020263	-392.48024	-384.71147	-381.22147
85	85	-414.40345	-401.86199	-409.78535	12.541457	7.9233567	-402.76083	-397.20206	-395.89283
86	86	-408.22631	-400.76764	-404.85118	7.4586704	4.0835384	-396.46796	-395.75178	-391.14633
87	87	-396.17111	-374.24449	-383.53159	21.926623	9.2871042	-382.87975	-369.83927	-369.83642
88	88	-460.44527	-428.22933	-436.60187	32.215944	8.3725468	-448.22727	-423.38652	-423.37634
89	89	-454.32378	-439.54325	-446.30224	14.780528	6.7589868	-442.65914	-434.47519	-431.5066
90	90	-425.29872	-411.97576	-418.89425	13.322962	6.9184947	-415.22972	-407.3772	-407.06932
91	91	-581.3207	-573.0549	-575.57109	8.2657986	2.5161883	-565.74472	-564.47693	-563.30974
92	92	-419.99714	-400.22066	-409.05154	19.776484	8.8308805	-409.80253	-395.57071	-395.56933
93	93	-411.51941	-383.32882	-391.91925	28.190582	8.590423	-400.87131	-379.1215	-379.12138
94	94	-433.55792	-417.33699	-424.84598	16.220926	7.5089906	-422.23221	-412.19646	-410.59023
95	95	-459.39673	-442.71754	-450.38824	16.679192	7.6706963	-448.1219	-437.41862	-434.71694
96	96	-370.29249	-360.73592	-368.64562	9.5565707	7.9097029	-359.5219	-355.98745	-355.94532
97	97	-454.26034	-437.61752	-445.11349	16.642822	7.4959662	-443.5698	-431.89779	-429.61061
98	98	-576.92697	-557.85357	-565.35352	19.073394	7.4999425	-564.53243	-550.97167	-547.69038
99	99	-414.72356	-380.36115	-391.18836	34.362416	10.82721	-404.13005	-376.71496	-376.71457
