No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
34	34	-457.67879	-435.64506	-442.25328	22.033734	6.6082229	-445.72719	-429.54217	-428.40642
35	35	-400.46393	-375.26218	-382.46415	25.201747	7.2019648	-387.61218	-369.57788	-369.46079
36	36	-451.68355	-443.91799	-449.14031	7.765562	5.2223273	-441.10361	-439.19519	-437.01377
37	37	-498.8979	-481.14333	-487.42856	17.754576	6.2852316	-486.12021	-474.89455	-473.54521
38	38	-403.29667	-390.82101	-396.15299	12.475659	5.3319759	-391.08387	-386.53766	-383.72435
39	39	-334.35121	-323.56544	-330.11687	10.785772	6.5514359	-322.02353	-318.6082	-318.63684
40	40	-497.52921	-490.88413	-495.17073	6.6450811	4.2866013	-484.40969	-484.96502	-484.28297
41	41	-510.64359	-476.59396	-483.595	34.049632	7.0010373	-498.20408	-471.87549	-469.84234
42	42	-377.78246	-377.25828	-377.61621	0.52418289	0.35793031	-374.17666	-370.74577	-365.11504
43	43	-500.92884	-480.59324	-486.40391	20.335596	5.8106629	-489.05475	-474.08398	-474.10609
44	44	-463.49286	-451.85023	-456.82894	11.642633	4.9787121	-451.47405	-443.98642	-443.2055
45	45	-514.22848	-486.26276	-493.12962	27.965729	6.8668682	-501.48893	-479.46432	-479.4659
46	46	-395.52576	-377.47963	-384.76501	18.04613	7.2853764	-382.43053	-371.21859	-371.22006
47	47	-398.0732	-385.0189	-390.78674	13.054306	5.7678407	-387.6104	-380.90848	-378.15405
48	48	-448.77692	-440.51119	-446.50034	8.2657253	5.9891497	-434.47549	-432.78834	-432.84801
49	49	-455.25776	-414.02714	-421.90109	41.230626	7.8739573	-442.14231	-406.99574	-406.99555
50	50	-442.55488	-422.06002	-427.77381	20.494853	5.7137843	-430.63623	-416.41132	-414.05818
51	51	-384.50137	-361.97977	-369.21821	22.521601	7.238438	-372.73418	-356.55539	-356.55779
52	52	-477.34529	-453.03624	-460.01646	24.309051	6.9802205	-464.50057	-448.44012	-448.43921
53	53	-363.82416	-352.28176	-355.24309	11.5424	2.9613252	-352.45722	-346.24557	-340.49919
54	54	-538.98811	-529.25007	-530.21241	9.7380409	0.96234397	-524.75621	-516.3489	-514.5325
55	55	-565.84367	-537.05565	-545.12059	28.788011	8.064931	-553.38878	-529.22764	-529.22695
56	56	-620.2353	-617.1824	-618.07787	3.0529047	0.89546951	-612.17622	-607.83205	-606.35298
57	57	-348.18382	-332.94792	-340.2033	15.235901	7.2553789	-336.32834	-325.72151	-325.72286
58	58	-507.82385	-477.51594	-484.39263	30.307917	6.8766939	-494.9117	-471.19384	-469.89419
59	59	-573.7322	-537.23861	-544.41751	36.493592	7.1789013	-561.22921	-528.0026	-527.95909
60	60	-423.82304	-411.73766	-418.48213	12.085377	6.744474	-412.04909	-404.73949	-404.81096
61	61	-365.52847	-340.93343	-347.95378	24.595038	7.0203482	-352.76557	-337.42637	-337.42765
62	62	-403.32879	-394.24406	-397.43592	9.0847352	3.1918594	-391.08486	-389.2852	-387.13073
63	63	-457.48845	-438.6954	-445.36797	18.793046	6.6725639	-444.57394	-434.41793	-434.41737
64	64	-395.64019	-378.89827	-384.14671	16.741921	5.248438	-383.82571	-371.92156	-371.92631
65	65	-428.42178	-416.05368	-422.38496	12.368095	6.3312777	-416.33297	-408.70637	-408.73885
66	66	-369.12485	-353.70472	-361.15895	15.420129	7.454235	-356.89516	-349.15206	-349.15308
67	67	-447.87907	-439.84625	-440.17278	8.0328274	0.32653425	-436.42062	-434.90208	-426.34502
68	68	-481.7162	-465.30833	-471.38926	16.407868	6.0809259	-470.42503	-459.90277	-458.45905
69	69	-350.47196	-345.72479	-351.49048	4.747173	5.7656892	-343.37983	-341.30052	-341.30077
70	70	-387.62374	-378.55449	-383.23015	9.0692534	4.6756591	-375.11195	-371.98515	-367.94882
71	71	-606.62698	-590.68277	-596.33767	15.944206	5.6548946	-596.48837	-581.02045	-580.87366
72	72	-531.80491	-508.67375	-515.84243	23.13116	7.1686731	-517.98727	-501.78267	-501.78176
73	73	-406.93246	-390.6176	-397.80067	16.314858	7.1830677	-394.30784	-386.45107	-386.45641
74	74	-531.94712	-523.67793	-526.01897	8.2691815	2.3410391	-520.47218	-517.17763	-514.43602
75	75	-397.52418	-375.0012	-382.2327	22.522975	7.2314911	-384.5475	-371.03005	-371.02959
76	76	-438.33514	-421.34674	-427.61655	16.988393	6.2698026	-425.11278	-415.32044	-415.00597
77	77	-409.25906	-398.22341	-403.38129	11.035649	5.1578847	-394.29043	-393.33647	-390.58121
78	78	-390.53904	-359.42428	-366.93933	31.114761	7.5150462	-378.33113	-353.12406	-353.12484
79	79	-353.15157	-336.32137	-342.88507	16.830197	6.5637018	-341.68787	-331.91834	-330.97741
80	80	-535.11539	-521.51231	-529.03769	13.603078	7.5253793	-523.11243	-513.15744	-513.14613
81	81	-454.74796	-444.89123	-450.35753	9.8567297	5.4662991	-445.28973	-439.69235	-437.92421
82	82	-463.88447	-448.64962	-455.38646	15.234849	6.7368434	-452.33318	-441.77947	-441.79677
83	83	-407.94626	-381.81738	-390.00224	26.128883	8.1848546	-396.45798	-374.9354	-374.93569
84	84	-515.38916	-498.98139	-499.87484	16.407779	0.8934585	-501.87063	-493.92179	-485.65105
85	85	-371.19385	-361.9936	-368.48352	9.2002495	6.489916	-359.65619	-357.32955	-357.01219
86	86	-492.81182	-464.37771	-471.35138	28.434117	6.9736735	-479.48171	-457.08726	-457.08662
87	87	-417.20444	-394.08005	-401.29786	23.124393	7.2178111	-404.89362	-390.1437	-390.14145
88	88	-379.46807	-368.98085	-374.51601	10.487216	5.5351543	-368.81117	-364.32802	-362.78569
89	89	-450.02391	-428.7685	-434.40913	21.255413	5.6406316	-437.89224	-424.30761	-421.85692
90	90	-406.97885	-398.8374	-404.32321	8.1414528	5.4858148	-395.42844	-393.81091	-393.81108
91	91	-512.20967	-501.68868	-505.03467	10.520988	3.3459899	-497.51365	-495.44075	-490.60919
92	92	-385.39616	-369.34676	-376.48332	16.049402	7.1365592	-374.46682	-365.455	-365.0743
93	93	-414.81109	-386.48326	-392.60061	28.327831	6.1173482	-402.12099	-381.67888	-381.67803
94	94	-504.44554	-472.14555	-480.32927	32.299982	8.1837195	-492.08102	-465.03672	-465.03698
95	95	-588.66688	-557.05325	-564.61286	31.613626	7.5596144	-577.38342	-551.26956	-550.95591
96	96	-467.9362	-446.98442	-454.12231	20.951775	7.1378899	-456.35876	-439.27635	-439.27507
97	97	-327.47136	-318.22526	-323.92959	9.2461011	5.7043341	-314.31486	-313.92713	-313.44294
98	98	-330.17976	-321.05239	-325.49228	9.1273716	4.4398954	-318.90616	-316.17454	-316.02427
99	99	-466.99758	-446.4623	-453.66041	20.535288	7.1981173	-454.168	-439.84889	-438.96073
