No.	ID	loglik_Null	loglik_Acc	loglik_Full	logBF1	logBF2
2	907	-264.99073	-264.88392	-265.50116	0.10681077	0.61724298
2	908	-404.91655	-404.86606	-406.13764	0.050494343	1.2715812
2	909	-427.84307	-425.90917	-426.47761	1.9339015	0.56843281
2	910	-370.51992	-370.84968	-367.35	-0.32975417	-3.4996807
2	911	-374.11082	-373.69776	-374.05076	0.41305242	0.35299956
2	912	-308.09723	-305.95153	-307.5088	2.1456999	1.5572669
2	913	-236.64117	-237.59235	-238.04307	-0.95117791	0.45071682
2	914	-312.31779	-312.44395	-312.91151	-0.12616159	0.4675569
2	915	-256.96158	-256.56598	-257.6381	0.39559603	1.0721174
2	916	-462.60948	-461.66294	-460.6728	0.94653754	-0.99014549
2	917	-269.75733	-268.78079	-269.74013	0.97654689	0.95933988
2	918	-417.86726	-417.31432	-418.23977	0.55294127	0.92545157
2	919	-243.15779	-243.45583	-244.31045	-0.29803805	0.85462222
2	920	-296.60792	-296.67843	-297.61492	-0.070509051	0.93649527
2	921	-238.06307	-237.68865	-238.79833	0.37442153	1.1096803
2	922	-304.88804	-304.78001	-305.84152	0.10803117	1.06151
2	923	-315.23186	-315.40033	-316.37723	-0.16846828	0.97689317
2	924	-226.77594	-227.26933	-227.90359	-0.4933883	0.63426312
2	925	-398.6177	-398.0349	-398.79023	0.58279666	0.75532832
2	926	-340.80667	-340.80155	-341.28355	0.0051162187	0.48199364
2	927	-349.28987	-348.2109	-349.45604	1.0789675	1.2451432
2	928	-302.95569	-303.36009	-303.95447	-0.40440163	0.59437647
2	929	-355.94272	-349.20548	-351.54247	6.7372437	2.3369884
2	930	-290.87535	-291.26055	-291.78223	-0.38520244	0.52167143
2	931	-385.82504	-386.10803	-386.76533	-0.28299202	0.65730085
2	932	-329.25482	-329.08884	-330.21419	0.16597885	1.1253512
2	933	-387.56208	-386.64638	-387.59794	0.91569709	0.95155846
2	934	-214.65928	-214.65688	-215.55486	0.0024037545	0.89798116
2	935	-278.56664	-279.01974	-279.73186	-0.45310683	0.71211627
2	936	-340.9747	-340.8784	-341.45263	0.096303987	0.57422699
2	937	-265.87497	-265.97976	-267.07388	-0.1047949	1.094116
2	938	-372.97738	-371.86026	-369.85999	1.1171235	-2.0002676
2	939	-261.35155	-261.30002	-262.33103	0.051523125	1.0310082
2	940	-291.36217	-291.78641	-292.2467	-0.42424242	0.46029043
2	941	-437.66139	-436.48789	-436.4762	1.1734991	-0.011684345
2	942	-391.11374	-391.43636	-388.92521	-0.32261833	-2.5111511
2	943	-304.78982	-304.90335	-305.34304	-0.11353119	0.43969064
2	944	-282.57554	-281.44331	-282.40067	1.1322291	0.95735952
2	945	-279.187	-279.68121	-278.49257	-0.49421165	-1.1886415
2	946	-350.63281	-349.8799	-350.9669	0.75291496	1.0870032
2	947	-298.23542	-298.00511	-298.95891	0.23030743	0.95379341
2	948	-310.19533	-310.02679	-310.92899	0.16853906	0.90219811
2	949	-350.03711	-349.54322	-350.40947	0.49388911	0.86625482
2	950	-189.66406	-189.97769	-191.41069	-0.31362115	1.4330057
2	951	-310.65167	-310.57268	-311.57497	0.078990337	1.0022965
2	952	-358.21796	-357.812	-358.64535	0.40596476	0.83335299
2	953	-386.25661	-386.44926	-386.62076	-0.19264424	0.17150734
2	954	-239.01105	-239.44499	-240.46379	-0.43393993	1.0187955
2	955	-207.95016	-208.21755	-209.08806	-0.26739266	0.87050919
2	956	-301.9233	-301.19949	-301.7588	0.72381112	0.55930967
2	957	-226.14628	-224.99478	-226.5821	1.1515013	1.587325
2	958	-275.96529	-275.57378	-276.37352	0.3915097	0.79973094
2	959	-364.11987	-362.9432	-363.00582	1.1766778	0.062628319
2	960	-312.02902	-311.9646	-313.03618	0.064419538	1.071571
2	961	-221.4734	-221.83812	-222.8908	-0.36471238	1.0526861
2	962	-421.79156	-420.77803	-421.76409	1.0135278	0.98605896
2	963	-263.38222	-263.67621	-259.20654	-0.29399283	-4.4696679
2	964	-306.13026	-305.44011	-304.29204	0.6901495	-1.1480641
2	965	-237.13259	-237.54465	-238.35403	-0.41206483	0.80937993
2	966	-277.63169	-277.93985	-278.81447	-0.3081661	0.87461229
2	967	-268.10422	-268.57169	-269.303	-0.46747012	0.73130971
2	968	-398.52325	-398.73623	-399.38661	-0.21297431	0.6503848
2	969	-304.98087	-303.82705	-305.27862	1.1538225	1.4515704
2	970	-322.64475	-323.02525	-323.65247	-0.38049925	0.62721681
2	971	-215.18346	-215.33336	-216.36799	-0.14989487	1.0346303
2	972	-380.29617	-380.33795	-379.83756	-0.04177227	-0.50038343
2	973	-277.19869	-277.54902	-278.6599	-0.3503376	1.1108762
2	974	-326.10983	-326.22064	-327.113	-0.11080531	0.89235894
2	975	-379.01859	-378.63395	-379.20552	0.38464122	0.57157247
2	976	-291.82788	-290.95743	-292.25248	0.87044924	1.2950488
2	977	-272.62867	-272.7169	-273.50247	-0.088228455	0.78557438
2	978	-261.35603	-260.12323	-261.43784	1.2328003	1.3146132
2	979	-284.29508	-284.58329	-285.37775	-0.28821542	0.79445553
2	980	-323.75378	-320.53132	-322.12488	3.2224596	1.5935637
2	981	-262.67672	-262.78245	-263.81329	-0.1057265	1.030847
2	982	-276.03988	-275.89443	-275.6338	0.14545402	-0.26063022
2	983	-272.95028	-272.67964	-273.80146	0.27064166	1.1218258
2	984	-419.42628	-419.53946	-417.89073	-0.11317875	-1.6487345
2	985	-300.00014	-299.59635	-300.10101	0.4037855	0.50465564
2	986	-271.74288	-271.87258	-272.41299	-0.12970488	0.54040805
2	987	-401.29992	-391.27773	-394.53309	10.022189	3.2553661
2	988	-281.27795	-280.8882	-281.7158	0.38975135	0.8275923
2	989	-505.15654	-489.00612	-492.22193	16.150424	3.2158163
2	990	-231.3098	-231.97028	-232.73088	-0.66048785	0.7605926
2	991	-410.85832	-411.04989	-409.53143	-0.19156856	-1.5184624
2	992	-259.06452	-258.7737	-259.78924	0.29082328	1.0155359
2	993	-314.28899	-314.65417	-314.87342	-0.36517973	0.21924402
2	994	-314.86649	-313.58884	-315.03131	1.2776478	1.4424672
2	995	-286.53958	-286.62929	-287.44824	-0.089710454	0.81894573
2	996	-348.23416	-348.12745	-348.59988	0.10671561	0.4724362
2	997	-344.58317	-340.13697	-341.94261	4.4462021	1.8056443
2	998	-356.03194	-356.1471	-356.69181	-0.11516221	0.54470954
2	999	-484.88854	-485.0634	-485.00896	-0.17485805	-0.054436828
