No.	ID	loglik_Null_W	loglik_Acc_W	loglik_Full_W	logBF1	logBF2	loglik_Max_M0	loglik_Max_M1	loglik_Max_M2
8	68	-481.7162	-465.30833	-471.38926	16.407868	6.0809259	-470.42503	-459.90277	-458.45905
8	69	-350.47196	-345.72479	-351.49048	4.747173	5.7656892	-343.37983	-341.30052	-341.30077
8	70	-387.62374	-378.55449	-383.23015	9.0692534	4.6756591	-375.11195	-371.98515	-367.94882
8	71	-606.62698	-590.68277	-596.33767	15.944206	5.6548946	-596.48837	-581.02045	-580.87366
8	72	-531.80491	-508.67375	-515.84243	23.13116	7.1686731	-517.98727	-501.78267	-501.78176
8	73	-406.93246	-390.6176	-397.80067	16.314858	7.1830677	-394.30784	-386.45107	-386.45641
8	74	-531.94712	-523.67793	-526.01897	8.2691815	2.3410391	-520.47218	-517.17763	-514.43602
8	75	-397.52418	-375.0012	-382.2327	22.522975	7.2314911	-384.5475	-371.03005	-371.02959
8	76	-438.33514	-421.34674	-427.61655	16.988393	6.2698026	-425.11278	-415.32044	-415.00597
8	77	-409.25906	-398.22341	-403.38129	11.035649	5.1578847	-394.29043	-393.33647	-390.58121
8	78	-390.53904	-359.42428	-366.93933	31.114761	7.5150462	-378.33113	-353.12406	-353.12484
8	79	-353.15157	-336.32137	-342.88507	16.830197	6.5637018	-341.68787	-331.91834	-330.97741
8	80	-535.11539	-521.51231	-529.03769	13.603078	7.5253793	-523.11243	-513.15744	-513.14613
8	81	-454.74796	-444.89123	-450.35753	9.8567297	5.4662991	-445.28973	-439.69235	-437.92421
8	82	-463.88447	-448.64962	-455.38646	15.234849	6.7368434	-452.33318	-441.77947	-441.79677
8	83	-407.94626	-381.81738	-390.00224	26.128883	8.1848546	-396.45798	-374.9354	-374.93569
8	84	-515.38916	-498.98139	-499.87484	16.407779	0.8934585	-501.87063	-493.92179	-485.65105
8	85	-371.19385	-361.9936	-368.48352	9.2002495	6.489916	-359.65619	-357.32955	-357.01219
8	86	-492.81182	-464.37771	-471.35138	28.434117	6.9736735	-479.48171	-457.08726	-457.08662
8	87	-417.20444	-394.08005	-401.29786	23.124393	7.2178111	-404.89362	-390.1437	-390.14145
8	88	-379.46807	-368.98085	-374.51601	10.487216	5.5351543	-368.81117	-364.32802	-362.78569
8	89	-450.02391	-428.7685	-434.40913	21.255413	5.6406316	-437.89224	-424.30761	-421.85692
8	90	-406.97885	-398.8374	-404.32321	8.1414528	5.4858148	-395.42844	-393.81091	-393.81108
8	91	-512.20967	-501.68868	-505.03467	10.520988	3.3459899	-497.51365	-495.44075	-490.60919
8	92	-385.39616	-369.34676	-376.48332	16.049402	7.1365592	-374.46682	-365.455	-365.0743
8	93	-414.81109	-386.48326	-392.60061	28.327831	6.1173482	-402.12099	-381.67888	-381.67803
8	94	-504.44554	-472.14555	-480.32927	32.299982	8.1837195	-492.08102	-465.03672	-465.03698
8	95	-588.66688	-557.05325	-564.61286	31.613626	7.5596144	-577.38342	-551.26956	-550.95591
8	96	-467.9362	-446.98442	-454.12231	20.951775	7.1378899	-456.35876	-439.27635	-439.27507
8	97	-327.47136	-318.22526	-323.92959	9.2461011	5.7043341	-314.31486	-313.92713	-313.44294
8	98	-330.17976	-321.05239	-325.49228	9.1273716	4.4398954	-318.90616	-316.17454	-316.02427
8	99	-466.99758	-446.4623	-453.66041	20.535288	7.1981173	-454.168	-439.84889	-438.96073
