No.	prop	genetree
19	0.0242667	((galGal:0.199144,(halLeu:0.0629025,nipNip:0.0609334):0.0654788):0.0111854,((aptRow:0.0366776,(aptHaa:0.00307323,aptOwe:0.00332008):0.0339372):0.0327908,((casCas:0.0552194,(droNov:0.0518323,(anoDid:0.0667691,((cryCin:0.0578619,tinGut:0.0496249):0.065019,(eudEle:0.0851626,notPer:0.0927204):0.0469142):0.0261247):0.0138687):0.00557423):0.00481828,(strCam:0.0528932,(rheAme:0.0185293,rhePen:0.0191692):0.0580408):0.00301837):0.0164996):0.0232639);
19	0.0148	((galGal:0.192094,(halLeu:0.0631801,nipNip:0.061211):0.0581509):0.0184205,((aptRow:0.0276246,(aptHaa:0.00375722,aptOwe:0.00400407):0.0242002):0.0380364,(strCam:0.056042,((casCas:0.0426392,droNov:0.0448263):0.0134978,((rheAme:0.0161002,rhePen:0.0167401):0.0561117,(anoDid:0.0735866,((cryCin:0.0636077,tinGut:0.0553707):0.0784045,(eudEle:0.103008,notPer:0.110566):0.0482003):0.0138108):0.0100672):0.00347584):0.00403119):0.0125616):0.0272563);
19	0.0125333	((galGal:0.197721,(halLeu:0.0623392,nipNip:0.06037):0.0646185):0.0137389,((aptRow:0.0265778,(aptHaa:0.00568695,aptOwe:0.0059338):0.0212237):0.0439686,(strCam:0.054483,(((casCas:0.0384242,droNov:0.0406113):0.0120368,(rheAme:0.0201752,rhePen:0.020815):0.0498366):0.00304091,(anoDid:0.065442,((cryCin:0.0544798,tinGut:0.0462428):0.0776811,(eudEle:0.0969934,notPer:0.104551):0.0443634):0.0155176):0.0190526):0.00510729):0.0190061):0.0233158);
19	0.0109333	((galGal:0.191674,(halLeu:0.0691111,nipNip:0.0671419):0.0518005):0.0170985,((aptRow:0.0254866,(aptHaa:0.00409542,aptOwe:0.00434227):0.021724):0.0355559,(((casCas:0.0397412,droNov:0.0419283):0.0131361,(anoDid:0.0685223,((cryCin:0.0521083,tinGut:0.0438713):0.0725875,(eudEle:0.0868154,notPer:0.0943732):0.0470762):0.026063):0.0153476):0.00622843,(strCam:0.0522568,(rheAme:0.0172769,rhePen:0.0179167):0.0586569):0.00272271):0.00900566):0.0301333);
19	0.0106667	((halLeu:0.0675196,nipNip:0.0655504):0.0791637,(galGal:0.210691,((aptRow:0.0286794,(aptHaa:0.00376722,aptOwe:0.00401407):0.025245):0.0408141,(strCam:0.051954,(((casCas:0.0386086,droNov:0.0407957):0.00911058,(anoDid:0.0651555,((cryCin:0.0621438,tinGut:0.0539068):0.0574176,(eudEle:0.0879613,notPer:0.0955191):0.0407961):0.0278305):0.0135564):0.00501314,(rheAme:0.0161086,rhePen:0.0167484):0.0561745):0.00334785):0.0204822):0.0236002):0.00675517);
7	0.0216	((galGal:0.178577,(halLeu:0.078681,nipNip:0.0767119):0.0291335):0.0298031,(((aptRow:0.00826699,(aptHaa:0.00274314,aptOwe:0.00298999):0.0058567):0.0347257,(casCas:0.0280722,droNov:0.0302593):0.0219893):0.010713,(strCam:0.0525185,((rheAme:0.0427483,rhePen:0.0433881):0.0241774,(anoDid:0.0646024,((cryCin:0.0564238,tinGut:0.0481868):0.0486323,(eudEle:0.0852111,notPer:0.0927689):0.0290409):0.0417829):0.0137651):0.00926974):0.00412988):0.0370775);
7	0.0126667	((galGal:0.183568,(halLeu:0.0673428,nipNip:0.0653737):0.045462):0.0331642,(((aptRow:0.0080252,(aptHaa:0.002641,aptOwe:0.00288785):0.00571705):0.0343742,(casCas:0.0302358,droNov:0.0324229):0.0192325):0.0131071,(strCam:0.0536468,((rheAme:0.0399194,rhePen:0.0405592):0.0303574,(anoDid:0.0652567,(eudEle:0.122675,(notPer:0.0929853,(cryCin:0.0556852,tinGut:0.0474482):0.0205464):0.0372471):0.0340145):0.0164619):0.00704698):0.00480235):0.0436283);
7	0.0122667	((galGal:0.177499,(halLeu:0.0710707,nipNip:0.0691016):0.0356654):0.0325672,(rheAme:0.0942552,(((aptRow:0.00751111,(aptHaa:0.00240011,aptOwe:0.00264696):0.00544385):0.0307174,(casCas:0.0246855,droNov:0.0268726):0.0206118):0.0145953,(strCam:0.0527581,(rhePen:0.0717428,(anoDid:0.0605797,((cryCin:0.0570017,tinGut:0.0487647):0.0351042,(eudEle:0.0761448,notPer:0.0837026):0.0251569):0.0507104):0.0219651):0.00533211):0.00300836):0.0148118):0.0248334);
7	0.0104	((galGal:0.176185,(halLeu:0.0674599,nipNip:0.0654908):0.0379626):0.0366476,(strCam:0.0586172,(((aptRow:0.00715936,(aptHaa:0.00303853,aptOwe:0.00328538):0.00445368):0.0320276,(casCas:0.0291322,droNov:0.0313193):0.0171235):0.0106124,((rheAme:0.044702,rhePen:0.0453418):0.0222971,(anoDid:0.0640161,(notPer:0.104443,(eudEle:0.0808122,(cryCin:0.0537913,tinGut:0.0455543):0.017825):0.0160729):0.0585634):0.0144249):0.00941987):0.00587514):0.0395613);
7	0.00973333	((galGal:0.185592,(halLeu:0.0783945,nipNip:0.0764254):0.0364343):0.0250998,(strCam:0.0573585,(((aptRow:0.00758895,(aptHaa:0.00279848,aptOwe:0.00304533):0.00512332):0.0334364,(casCas:0.0294038,droNov:0.0315909):0.0186905):0.00835788,((rheAme:0.0414299,rhePen:0.0420698):0.0280454,(anoDid:0.0679061,((cryCin:0.053809,tinGut:0.045572):0.0624852,(eudEle:0.0777478,notPer:0.0853056):0.0477423):0.0338484):0.0130111):0.00652757):0.00503251):0.0386785);
