No.	prop	genetree
51	0.0713333	((galGal:0.199049,(halLeu:0.0604038,nipNip:0.0584347):0.0678824):0.0117588,((strCam:0.0530198,(aptHaa:0.0497393,(anoDid:0.0590169,(eudEle:0.115007,(notPer:0.0912284,(cryCin:0.0595163,tinGut:0.0512793):0.0149584):0.0313363):0.0354423):0.028451):0.000670689):0.0110642,((aptOwe:0.0472142,(casCas:0.0259703,droNov:0.0281574):0.027733):0.00400097,(aptRow:0.0425227,(rheAme:0.0345313,rhePen:0.0351712):0.034611):0.00811275):0.0105059):0.0320693);
51	0.0566667	((galGal:0.186235,(halLeu:0.0761694,nipNip:0.0742002):0.0393027):0.0245729,((aptHaa:0.0546697,(strCam:0.0540291,(anoDid:0.0626532,(eudEle:0.140473,(tinGut:0.081798,(cryCin:0.0747403,notPer:0.091494):0.0152946):0.0412424):0.0136122):0.0264948):0.00325043):0.00601455,((aptOwe:0.0393678,(casCas:0.0199295,droNov:0.0221166):0.0259275):0.0116957,(aptRow:0.0447374,(rheAme:0.0510755,rhePen:0.0517154):0.0202816):0.00574636):0.00986766):0.0328592);
51	0.0513333	((galGal:0.190929,(halLeu:0.0555763,nipNip:0.0536072):0.0645902):0.0198785,(((aptHaa:0.051241,strCam:0.0538509):0.00618288,((aptOwe:0.0401104,(casCas:0.0314287,droNov:0.0336158):0.0151708):0.00769062,(aptRow:0.0420974,(rheAme:0.0392601,rhePen:0.0399):0.0294569):0.00512396):0.00986974):0.0135293,(anoDid:0.0610858,(eudEle:0.134229,(notPer:0.105138,(cryCin:0.0559983,tinGut:0.0477613):0.0323863):0.0366486):0.0182891):0.0475961):0.0225903);
51	0.0393333	((galGal:0.18493,(halLeu:0.0716707,nipNip:0.0697016):0.0424969):0.0258773,(((aptHaa:0.0493671,strCam:0.0519769):0.00202803,(anoDid:0.0593588,(eudEle:0.120286,(cryCin:0.0841486,(tinGut:0.0632799,notPer:0.0882706):0.0126317):0.0269418):0.0305049):0.029765):0.00755722,((aptOwe:0.0411745,(casCas:0.0213245,droNov:0.0235116):0.0263392):0.00915899,(aptRow:0.0411089,(rheAme:0.0319453,rhePen:0.0325852):0.0357832):0.00864489):0.00886569):0.0345911);
51	0.032	(galGal:0.210808,((halLeu:0.0975671,nipNip:0.095598):0.0414413,(((aptHaa:0.0493738,strCam:0.0519836):0.0027696,(anoDid:0.0669366,(eudEle:0.113615,(tinGut:0.0575033,(cryCin:0.0649513,notPer:0.081705):0.000788991):0.0386789):0.0447538):0.0229355):0.00205616,((aptOwe:0.0491125,(aptRow:0.0441042,(rheAme:0.0286591,rhePen:0.0292989):0.0420647):0.00442861):0.000595358,(casCas:0.0205702,droNov:0.0227573):0.0356268):0.00473858):0.0383073):0.00103662);
43	0.0186667	((galGal:0.184485,(halLeu:0.0592046,nipNip:0.0572354):0.0545179):0.0263225,(((aptHaa:0.00361642,aptOwe:0.00386327):0.0486158,(notPer:0.17807,(eudEle:0.166085,(anoDid:0.0557606,(cryCin:0.0921794,tinGut:0.0839424):0.0458177):0.0188918):0.00442727):0.0108812):0.00475535,(strCam:0.0588907,((aptRow:0.0392484,(casCas:0.0226355,droNov:0.0248226):0.0236818):0.0154508,(rheAme:0.0183043,rhePen:0.0189441):0.0630145):0.00124886):0.00070669):0.0365559);
43	0.016	((galGal:0.187435,(halLeu:0.08107,nipNip:0.0791009):0.0356024):0.0233726,(((((strCam:0.0536165,(aptRow:0.0428423,(aptHaa:0.0016923,aptOwe:0.00193915):0.0414828):0.00783156):0.00149375,(eudEle:0.0889067,notPer:0.0964645):0.0927548):0.00429019,(anoDid:0.0601094,(cryCin:0.0655484,tinGut:0.0573114):0.0767975):0.0344099):0.00232358,(casCas:0.051608,droNov:0.0537951):0.0142423):0.00465909,(rheAme:0.051624,rhePen:0.0522639):0.0384361):0.0297702);
43	0.0146667	((galGal:0.176034,(halLeu:0.0587512,nipNip:0.0567821):0.0465203):0.0347735,((droNov:0.0560294,(aptHaa:0.0016923,aptOwe:0.00193915):0.045414):0.016667,((aptRow:0.0575229,(rheAme:0.051624,rhePen:0.0522639):0.0325186):0.00274416,(strCam:0.0621319,(casCas:0.0453229,((anoDid:0.0507979,(cryCin:0.0785223,tinGut:0.0702853):0.0545121):0.00331066,(eudEle:0.0889067,notPer:0.0964645):0.0566343):0.0222069):0.0209352):0.0010779):0.00317338):0.0297702);
43	0.014	((galGal:0.178087,(halLeu:0.0892121,nipNip:0.0872429):0.0181116):0.0327213,(((droNov:0.066786,(aptRow:0.0429015,(aptHaa:0.0016923,aptOwe:0.00193915):0.0415421):0.0146285):0.00259869,(strCam:0.0551103,(casCas:0.0565767,((anoDid:0.0507979,(cryCin:0.0728209,tinGut:0.0645839):0.0602136):0.034037,(eudEle:0.0889067,notPer:0.0964645):0.0873606):0.00273442):0.00265973):0.00796115):0.00331172,(rheAme:0.051624,rhePen:0.0522639):0.0384361):0.0297702);
43	0.012	((galGal:0.187339,(halLeu:0.0637466,nipNip:0.0617775):0.0528297):0.0234687,(eudEle:0.186658,(strCam:0.054842,((((aptHaa:0.00361642,aptOwe:0.00386327):0.0462799,(rheAme:0.0463242,rhePen:0.046964):0.0298589):0.000929163,(aptRow:0.0498578,droNov:0.0591137):0.000634863):0.000444746,(casCas:0.050409,(notPer:0.17807,(anoDid:0.057002,(cryCin:0.0943171,tinGut:0.0860801):0.0449215):0.0220776):0.00232195):0.00759724):0.00096197):0.00526488):0.0360464);
43	0.012	((galGal:0.174142,(halLeu:0.0577038,nipNip:0.0557347):0.0456757):0.0366655,(((aptRow:0.0502017,((aptHaa:0.0016923,aptOwe:0.00193915):0.0482805,((casCas:0.0552019,(anoDid:0.061611,(cryCin:0.108246,tinGut:0.100009):0.0356015):0.0245836):0.00116823,(rheAme:0.0500941,rhePen:0.050734):0.0258268):0.000338689):0.000561758):0.00246613,(eudEle:0.138239,notPer:0.145796):0.0439232):0.00449636,(droNov:0.0637176,strCam:0.0574043):0.0027026):0.0360464);
35	0.0213333	((halLeu:0.138978,(((aptOwe:0.0561262,(aptHaa:0.0184728,aptRow:0.01814):0.0374065):0.00304244,((strCam:0.0528884,(rheAme:0.0345718,rhePen:0.0352117):0.0419936):0.000863131,(eudEle:0.0723922,notPer:0.07995):0.107911):0.00778002):0.000772013,(cryCin:0.170116,((casCas:0.0348632,droNov:0.0370503):0.00907042,(tinGut:0.143385,anoDid:0.0693859):0.00554034):0.0129531):0.009543):0.0327832):0.00106651,(nipNip:0.102462,galGal:0.175194):0.035614);
35	0.016	((halLeu:0.128921,(nipNip:0.0954175,galGal:0.168149):0.0315345):0.0111238,((cryCin:0.170417,(aptHaa:0.0120728,aptRow:0.01174):0.0383795):0.0210222,(((strCam:0.0518202,(aptOwe:0.0414364,(rheAme:0.0294615,rhePen:0.0301014):0.0380148):0.00802074):0.00293799,(tinGut:0.130085,anoDid:0.0560853):0.0337916):0.00231792,(casCas:0.0540366,(droNov:0.0490484,(eudEle:0.0986882,notPer:0.106246):0.0705981):0.00717536):0.00716561):0.0170083):0.0220689);
35	0.0153333	(halLeu:0.140045,((nipNip:0.1006,galGal:0.173332):0.0354563,(((aptOwe:0.0391334,(aptHaa:0.021516,aptRow:0.0211832):0.0173706):0.0167371,(casCas:0.0610817,tinGut:0.166074):0.00127803):0.00407008,((droNov:0.0627423,(rheAme:0.0294615,rhePen:0.0301014):0.0506445):0.00573497,((cryCin:0.16943,strCam:0.0520743):0.00198923,(anoDid:0.0887879,(eudEle:0.146826,notPer:0.154384):0.0333942):0.000394452):0.00810044):0.00013957):0.0318302):0.00201955);
35	0.014	((halLeu:0.128667,(nipNip:0.0976603,galGal:0.170392):0.0290374):0.0113781,(strCam:0.0623036,((((aptOwe:0.038978,(aptHaa:0.021516,aptRow:0.0211832):0.0172152):0.0114399,(rheAme:0.0345718,rhePen:0.0352117):0.0418861):0.00915044,((droNov:0.0506975,(eudEle:0.146826,notPer:0.154384):0.0241093):0.0107563,(cryCin:0.165939,tinGut:0.157702):0.00655687):0.00679087):0.000233926,(casCas:0.0492267,anoDid:0.0802193):0.0170648):0.000138261):0.0338497);
35	0.0133333	((halLeu:0.127318,(nipNip:0.101567,galGal:0.174299):0.0237819):0.0127265,((casCas:0.0484101,(aptOwe:0.0235962,(aptHaa:0.0120728,aptRow:0.01174):0.0112765):0.0183248):0.0279732,((cryCin:0.181292,((droNov:0.0624894,(tinGut:0.130885,anoDid:0.0568852):0.0344097):0.00237484,(eudEle:0.107416,notPer:0.114974):0.0776859):0.00538531):0.003129,(strCam:0.0525917,(rheAme:0.0583556,rhePen:0.0589955):0.017913):0.0144735):0.00519194):0.0238961);
35	0.0133333	((halLeu:0.129246,(nipNip:0.0976632,galGal:0.170395):0.0296138):0.0107989,((strCam:0.0715695,((aptHaa:0.0204952,aptRow:0.0201624):0.0356066,(tinGut:0.165083,((aptOwe:0.0439919,droNov:0.0526682):0.00355611,(casCas:0.0501485,(anoDid:0.0750232,(eudEle:0.0659436,notPer:0.0735014):0.100512):0.00611793):0.00388867):0.00605396):0.00274665):0.0128578):0.0107042,(cryCin:0.161305,(rheAme:0.0294615,rhePen:0.0301014):0.0381648):0.0383243):0.0138796);
65	0.016	((galGal:0.20407,(halLeu:0.0953487,nipNip:0.0933796):0.037958):0.00673829,(((rhePen:0.0764003,(aptHaa:0.0196428,aptOwe:0.0198897):0.0298308):0.00555249,(casCas:0.0589457,((cryCin:0.100507,(tinGut:0.0720987,eudEle:0.0895316):0.0201713):0.069334,(anoDid:0.0869698,strCam:0.051851):0.000634631):0.00233391):0.0028164):0.0157261,(rheAme:0.0817476,(droNov:0.0558102,(aptRow:0.0417393,notPer:0.178791):0.00481494):0.00857365):0.0152914):0.0227913);
